step,description,value
token_24_dim_74,Dimension 74,0.08381116390228271
token_24_dim_75,Dimension 75,-0.035661011934280396
token_24_dim_76,Dimension 76,-0.0485537126660347
token_24_dim_77,Dimension 77,0.0745541974902153
token_24_dim_78,Dimension 78,-0.2547434866428375
token_24_dim_79,Dimension 79,-0.03625636175274849
token_24_dim_80,Dimension 80,-0.16906368732452393
token_24_dim_81,Dimension 81,-0.11509823054075241
token_24_dim_82,Dimension 82,-0.040595680475234985
token_24_dim_83,Dimension 83,-0.0545453242957592
token_24_dim_84,Dimension 84,0.12920472025871277
token_24_dim_85,Dimension 85,-0.24052032828330994
token_24_dim_86,Dimension 86,0.06163248419761658
token_24_dim_87,Dimension 87,0.1788887083530426
token_24_dim_88,Dimension 88,-0.14826032519340515
token_24_dim_89,Dimension 89,-0.008615146391093731
token_24_dim_90,Dimension 90,0.16664785146713257
token_24_dim_91,Dimension 91,0.03383769094944
token_24_dim_92,Dimension 92,0.027668602764606476
token_24_dim_93,Dimension 93,-0.4553448557853699
token_24_dim_94,Dimension 94,0.09385132044553757
token_24_dim_95,Dimension 95,0.0008023828268051147
token_24_dim_96,Dimension 96,0.02154349721968174
token_24_dim_97,Dimension 97,0.028731465339660645
token_24_dim_98,Dimension 98,-0.05851447954773903
token_24_dim_99,Dimension 99,-0.12223391234874725
token_24_dim_100,Dimension 100,-0.24635758996009827
token_24_dim_101,Dimension 101,0.002932989038527012
token_24_dim_102,Dimension 102,0.20146800577640533
token_24_dim_103,Dimension 103,0.06531613320112228
token_24_dim_104,Dimension 104,0.07082587480545044
token_24_dim_105,Dimension 105,0.002005964517593384
token_24_dim_106,Dimension 106,0.2321436107158661
token_24_dim_107,Dimension 107,-0.03162330389022827
token_24_dim_108,Dimension 108,0.15571805834770203
token_24_dim_109,Dimension 109,-0.0007614197675138712
token_24_dim_110,Dimension 110,-0.4513597786426544
token_24_dim_111,Dimension 111,-0.10794039070606232
token_24_dim_112,Dimension 112,0.4116479754447937
token_24_dim_113,Dimension 113,0.384792298078537
token_24_dim_114,Dimension 114,0.1269582360982895
token_24_dim_115,Dimension 115,0.1667332798242569
token_24_dim_116,Dimension 116,-0.05580126494169235
token_24_dim_117,Dimension 117,-0.32276982069015503
token_24_dim_118,Dimension 118,-0.07254385203123093
token_24_dim_119,Dimension 119,-0.1644800305366516
token_24_dim_120,Dimension 120,0.19865790009498596
token_24_dim_121,Dimension 121,-0.013484342023730278
token_24_dim_122,Dimension 122,-0.09004682302474976
token_24_dim_123,Dimension 123,0.5370893478393555
token_24_dim_124,Dimension 124,-0.29489296674728394
token_24_dim_125,Dimension 125,0.02828841656446457
token_24_dim_126,Dimension 126,0.6237604022026062
token_24_dim_127,Dimension 127,0.06273572146892548
token_24_dim_128,Dimension 128,0.6148393750190735
token_24_dim_129,Dimension 129,-0.022443950176239014
token_24_dim_130,Dimension 130,-0.09769003093242645
token_24_dim_131,Dimension 131,-0.06332891434431076
token_24_dim_132,Dimension 132,-0.17187044024467468
token_24_dim_133,Dimension 133,0.3198680579662323
token_24_dim_134,Dimension 134,-0.14380735158920288
token_24_dim_135,Dimension 135,0.07517208158969879
token_24_dim_136,Dimension 136,0.254730224609375
token_24_dim_137,Dimension 137,0.012211020104587078
token_24_dim_138,Dimension 138,-0.0046499064192175865
token_24_dim_139,Dimension 139,0.16620531678199768
token_24_dim_140,Dimension 140,-0.07005639374256134
token_24_dim_141,Dimension 141,0.12624673545360565
token_24_dim_142,Dimension 142,0.5263128280639648
token_24_dim_143,Dimension 143,-0.17533265054225922
token_24_dim_144,Dimension 144,-0.027450405061244965
token_24_dim_145,Dimension 145,0.05118390917778015
token_24_dim_146,Dimension 146,-0.01536819338798523
token_24_dim_147,Dimension 147,-0.04791940003633499
token_24_dim_148,Dimension 148,-0.08818717300891876
token_24_dim_149,Dimension 149,-0.144198939204216
token_24_dim_150,Dimension 150,-0.0878412052989006
token_24_dim_151,Dimension 151,0.003486115485429764
token_24_dim_152,Dimension 152,0.07364349067211151
token_24_dim_153,Dimension 153,-0.10450001060962677
token_24_dim_154,Dimension 154,0.2802092432975769
token_24_dim_155,Dimension 155,-0.18048249185085297
token_24_dim_156,Dimension 156,0.19315126538276672
token_24_dim_157,Dimension 157,0.06617631763219833
token_24_dim_158,Dimension 158,0.023482786491513252
token_24_dim_159,Dimension 159,0.2100549340248108
token_24_dim_160,Dimension 160,-0.16348209977149963
token_24_dim_161,Dimension 161,-0.44984200596809387
token_24_dim_162,Dimension 162,-0.21649950742721558
token_24_dim_163,Dimension 163,-0.051901694387197495
token_24_dim_164,Dimension 164,-0.2949502468109131
token_24_dim_165,Dimension 165,-0.0062369597144424915
token_24_dim_166,Dimension 166,0.12425708025693893
token_24_dim_167,Dimension 167,-0.047294992953538895
token_24_dim_168,Dimension 168,-0.21027664840221405
token_24_dim_169,Dimension 169,-0.056520525366067886
token_24_dim_170,Dimension 170,0.26547396183013916
token_24_dim_171,Dimension 171,-0.09870024025440216
token_24_dim_172,Dimension 172,0.09416221082210541
token_24_dim_173,Dimension 173,-0.20229646563529968
token_24_dim_174,Dimension 174,-0.27805832028388977
token_24_dim_175,Dimension 175,-0.06608271598815918
token_24_dim_176,Dimension 176,0.04622659832239151
token_24_dim_177,Dimension 177,0.04206009954214096
token_24_dim_178,Dimension 178,0.10338768362998962
token_24_dim_179,Dimension 179,0.08852294087409973
token_24_dim_180,Dimension 180,0.09580337256193161
token_24_dim_181,Dimension 181,0.015080510638654232
token_24_dim_182,Dimension 182,0.020992189645767212
token_24_dim_183,Dimension 183,-0.01255590096116066
token_24_dim_184,Dimension 184,-0.09266262501478195
token_24_dim_185,Dimension 185,0.05817842110991478
token_24_dim_186,Dimension 186,-0.005866985768079758
token_24_dim_187,Dimension 187,-0.11839117109775543
token_24_dim_188,Dimension 188,-0.028587963432073593
token_24_dim_189,Dimension 189,0.39127522706985474
token_24_dim_190,Dimension 190,0.3168339431285858
token_24_dim_191,Dimension 191,-0.25405001640319824
token_24_dim_192,Dimension 192,-0.08687338978052139
token_24_dim_193,Dimension 193,0.13638725876808167
token_24_dim_194,Dimension 194,0.5028514862060547
token_24_dim_195,Dimension 195,-0.2037901133298874
token_24_dim_196,Dimension 196,0.3980461359024048
token_24_dim_197,Dimension 197,0.009519437327980995
token_24_dim_198,Dimension 198,0.13392065465450287
token_24_dim_199,Dimension 199,-0.07228746265172958
token_24_dim_200,Dimension 200,0.0886765867471695
token_24_dim_201,Dimension 201,-0.1012076660990715
token_24_dim_202,Dimension 202,-0.08410600572824478
token_24_dim_203,Dimension 203,0.10313957929611206
token_24_dim_204,Dimension 204,0.1782812774181366
token_24_dim_205,Dimension 205,-0.13288384675979614
token_24_dim_206,Dimension 206,0.06731921434402466
token_24_dim_207,Dimension 207,0.11850978434085846
token_24_dim_208,Dimension 208,0.03365829214453697
token_24_dim_209,Dimension 209,0.12066321074962616
token_24_dim_210,Dimension 210,-0.046157483011484146
token_24_dim_211,Dimension 211,0.18295042216777802
token_24_dim_212,Dimension 212,0.21820975840091705
token_24_dim_213,Dimension 213,-0.3310970366001129
token_24_dim_214,Dimension 214,-0.3962637782096863
token_24_dim_215,Dimension 215,0.08577343821525574
token_24_dim_216,Dimension 216,0.09228845685720444
token_24_dim_217,Dimension 217,-0.3395999073982239
token_24_dim_218,Dimension 218,0.33037322759628296
token_24_dim_219,Dimension 219,-0.3625664710998535
token_24_dim_220,Dimension 220,-0.2388915866613388
token_24_dim_221,Dimension 221,-0.039036866277456284
token_24_dim_222,Dimension 222,0.14548249542713165
token_24_dim_223,Dimension 223,0.07039956748485565
token_24_dim_224,Dimension 224,-0.08041384816169739
token_24_dim_225,Dimension 225,0.13478220999240875
token_24_dim_226,Dimension 226,-0.2719060182571411
token_24_dim_227,Dimension 227,-0.1114242747426033
token_24_dim_228,Dimension 228,0.008980795741081238
token_24_dim_229,Dimension 229,0.40776753425598145
token_24_dim_230,Dimension 230,0.0539444237947464
token_24_dim_231,Dimension 231,-0.5275001525878906
token_24_dim_232,Dimension 232,-0.018832892179489136
token_24_dim_233,Dimension 233,0.19594106078147888
token_24_dim_234,Dimension 234,0.6678749918937683
token_24_dim_235,Dimension 235,-0.13899756968021393
token_24_dim_236,Dimension 236,-0.19290906190872192
token_24_dim_237,Dimension 237,0.5122697949409485
token_24_dim_238,Dimension 238,-0.08284788578748703
token_24_dim_239,Dimension 239,-0.11333881318569183
token_24_dim_240,Dimension 240,-0.04198005795478821
token_24_dim_241,Dimension 241,0.15812447667121887
token_24_dim_242,Dimension 242,0.3227393627166748
token_24_dim_243,Dimension 243,-0.5164634585380554
token_24_dim_244,Dimension 244,-0.10726480931043625
token_24_dim_245,Dimension 245,0.031841788440942764
token_24_dim_246,Dimension 246,0.23696966469287872
token_24_dim_247,Dimension 247,0.14822828769683838
token_24_dim_248,Dimension 248,-0.12495818734169006
token_24_dim_249,Dimension 249,0.2381087839603424
token_24_dim_250,Dimension 250,0.05459523946046829
token_24_dim_251,Dimension 251,0.057535916566848755
token_24_dim_252,Dimension 252,0.18375468254089355
token_24_dim_253,Dimension 253,0.3378521800041199
token_24_dim_254,Dimension 254,0.26302334666252136
token_24_dim_255,Dimension 255,0.019132887944579124
token_25,Token: ֶץ → רֶ,Contribution to sum
token_25_dim_0,Dimension 0,0.2249554991722107
token_25_dim_1,Dimension 1,-0.15316295623779297
token_25_dim_2,Dimension 2,0.25748658180236816
token_25_dim_3,Dimension 3,0.00877343025058508
token_25_dim_4,Dimension 4,0.0780520811676979
token_25_dim_5,Dimension 5,0.16954733431339264
token_25_dim_6,Dimension 6,0.0010472610592842102
token_25_dim_7,Dimension 7,-0.08762788027524948
token_25_dim_8,Dimension 8,0.061534471809864044
token_25_dim_9,Dimension 9,-0.09480899572372437
token_25_dim_10,Dimension 10,-0.27156445384025574
token_25_dim_11,Dimension 11,0.0103997141122818
token_25_dim_12,Dimension 12,0.205816850066185
token_25_dim_13,Dimension 13,-0.021405629813671112
token_25_dim_14,Dimension 14,-0.009959354996681213
token_25_dim_15,Dimension 15,-0.3574172854423523
token_25_dim_16,Dimension 16,0.15220916271209717
token_25_dim_17,Dimension 17,-0.42818698287010193
token_25_dim_18,Dimension 18,-0.0012727417051792145
token_25_dim_19,Dimension 19,0.009361524134874344
token_25_dim_20,Dimension 20,0.10253278911113739
token_25_dim_21,Dimension 21,0.029830172657966614
token_25_dim_22,Dimension 22,0.18750904500484467
token_25_dim_23,Dimension 23,0.05039214715361595
token_25_dim_24,Dimension 24,-0.11314710974693298
token_25_dim_25,Dimension 25,-0.15732665359973907
token_25_dim_26,Dimension 26,0.06430976092815399
token_25_dim_27,Dimension 27,-0.06335711479187012
token_25_dim_28,Dimension 28,0.023587027564644814
token_25_dim_29,Dimension 29,0.10603831708431244
token_25_dim_30,Dimension 30,-0.3036312758922577
token_25_dim_31,Dimension 31,0.02915080264210701
token_25_dim_32,Dimension 32,-0.16369856894016266
token_25_dim_33,Dimension 33,0.052250415086746216
token_25_dim_34,Dimension 34,-0.3923555612564087
token_25_dim_35,Dimension 35,0.09969379752874374
token_25_dim_36,Dimension 36,0.1073722168803215
token_25_dim_37,Dimension 37,-0.018507860600948334
token_25_dim_38,Dimension 38,0.06906121224164963
token_25_dim_39,Dimension 39,0.040318794548511505
token_25_dim_40,Dimension 40,0.04095820337533951
token_25_dim_41,Dimension 41,0.32888004183769226
token_25_dim_42,Dimension 42,0.13252297043800354
token_25_dim_43,Dimension 43,-0.12793052196502686
token_25_dim_44,Dimension 44,-0.03262579068541527
token_25_dim_45,Dimension 45,-0.18046122789382935
token_25_dim_46,Dimension 46,-0.0871795192360878
token_25_dim_47,Dimension 47,0.07083679735660553
token_25_dim_48,Dimension 48,0.06892795860767365
token_25_dim_49,Dimension 49,-0.11746576428413391
token_25_dim_50,Dimension 50,0.09472164511680603
token_25_dim_51,Dimension 51,0.08713150769472122
token_25_dim_52,Dimension 52,-0.14831876754760742
token_25_dim_53,Dimension 53,0.052067384123802185
token_25_dim_54,Dimension 54,-0.09964725375175476
token_25_dim_55,Dimension 55,0.16235262155532837
token_25_dim_56,Dimension 56,0.13244736194610596
token_25_dim_57,Dimension 57,-0.45305269956588745
token_25_dim_58,Dimension 58,-0.000568680465221405
token_25_dim_59,Dimension 59,0.04424795135855675
token_25_dim_60,Dimension 60,0.1891256719827652
token_25_dim_61,Dimension 61,-0.0402807779610157
token_25_dim_62,Dimension 62,0.2246052324771881
token_25_dim_63,Dimension 63,-0.15416426956653595
token_25_dim_64,Dimension 64,-0.18143954873085022
token_25_dim_65,Dimension 65,0.08847415447235107
token_25_dim_66,Dimension 66,-0.24920539557933807
token_25_dim_67,Dimension 67,0.06249815225601196
token_25_dim_68,Dimension 68,0.02662850171327591
token_25_dim_69,Dimension 69,0.08923749625682831
token_25_dim_70,Dimension 70,-0.17094740271568298
token_25_dim_71,Dimension 71,0.0466272234916687
token_25_dim_72,Dimension 72,0.12293874472379684
token_25_dim_73,Dimension 73,0.12363678216934204
token_25_dim_74,Dimension 74,0.042838774621486664
token_25_dim_75,Dimension 75,-0.0010774731636047363
token_25_dim_76,Dimension 76,-0.43743300437927246
token_25_dim_77,Dimension 77,-0.03680752217769623
token_25_dim_78,Dimension 78,-0.04589790850877762
token_25_dim_79,Dimension 79,0.04061245918273926
token_25_dim_80,Dimension 80,0.08982115983963013
token_25_dim_81,Dimension 81,-0.20160627365112305
token_25_dim_82,Dimension 82,-0.23291005194187164
token_25_dim_83,Dimension 83,0.1399131566286087
token_25_dim_84,Dimension 84,-0.18439823389053345
token_25_dim_85,Dimension 85,0.008643023669719696
token_25_dim_86,Dimension 86,0.08678406476974487
token_25_dim_87,Dimension 87,0.015598352998495102
token_25_dim_88,Dimension 88,-0.033570852130651474
token_25_dim_89,Dimension 89,-0.0224729236215353
token_25_dim_90,Dimension 90,0.0752612054347992
token_25_dim_91,Dimension 91,0.05216919258236885
token_25_dim_92,Dimension 92,0.06342857331037521
token_25_dim_93,Dimension 93,-0.1302865892648697
token_25_dim_94,Dimension 94,-0.09254013001918793
token_25_dim_95,Dimension 95,0.14419367909431458
token_25_dim_96,Dimension 96,-0.2322245091199875
token_25_dim_97,Dimension 97,0.11775138974189758
token_25_dim_98,Dimension 98,-0.06706085801124573
token_25_dim_99,Dimension 99,0.19355244934558868
token_25_dim_100,Dimension 100,-0.0020053312182426453
token_25_dim_101,Dimension 101,-0.0753190815448761
token_25_dim_102,Dimension 102,-0.07680287212133408
token_25_dim_103,Dimension 103,0.11154010146856308
token_25_dim_104,Dimension 104,0.07196108251810074
token_25_dim_105,Dimension 105,-0.020987000316381454
token_25_dim_106,Dimension 106,-0.002954388502985239
token_25_dim_107,Dimension 107,0.11518950760364532
token_25_dim_108,Dimension 108,-0.00724068284034729
token_25_dim_109,Dimension 109,-0.03359111398458481
token_25_dim_110,Dimension 110,0.12840384244918823
token_25_dim_111,Dimension 111,0.01896633952856064
token_25_dim_112,Dimension 112,-0.26208674907684326
token_25_dim_113,Dimension 113,0.12199843674898148
token_25_dim_114,Dimension 114,0.1674099564552307
token_25_dim_115,Dimension 115,0.01193341612815857
token_25_dim_116,Dimension 116,-0.04886234551668167
token_25_dim_117,Dimension 117,0.12026099860668182
token_25_dim_118,Dimension 118,-0.04822245240211487
token_25_dim_119,Dimension 119,-0.11426679790019989
token_25_dim_120,Dimension 120,0.0767512395977974
token_25_dim_121,Dimension 121,0.11795780062675476
token_25_dim_122,Dimension 122,-0.013002082705497742
token_25_dim_123,Dimension 123,-0.1991296112537384
token_25_dim_124,Dimension 124,-0.058106228709220886
token_25_dim_125,Dimension 125,0.015963274985551834
token_25_dim_126,Dimension 126,0.2482621818780899
token_25_dim_127,Dimension 127,0.4610346853733063
token_25_dim_128,Dimension 128,0.6266984343528748
token_25_dim_129,Dimension 129,-0.11873088777065277
token_25_dim_130,Dimension 130,0.04836144298315048
token_25_dim_131,Dimension 131,0.14360666275024414
token_25_dim_132,Dimension 132,0.0768384039402008
token_25_dim_133,Dimension 133,-0.04807380586862564
token_25_dim_134,Dimension 134,0.5359379053115845
token_25_dim_135,Dimension 135,0.06946565210819244
token_25_dim_136,Dimension 136,0.20618554949760437
token_25_dim_137,Dimension 137,-0.06266378611326218
token_25_dim_138,Dimension 138,-0.001561819575726986
token_25_dim_139,Dimension 139,-0.035281263291835785
token_25_dim_140,Dimension 140,-0.28016239404678345
token_25_dim_141,Dimension 141,-0.23528051376342773
token_25_dim_142,Dimension 142,0.3164745271205902
token_25_dim_143,Dimension 143,0.012502625584602356
token_25_dim_144,Dimension 144,-0.14539659023284912
token_25_dim_145,Dimension 145,-0.23450365662574768
token_25_dim_146,Dimension 146,0.028453903272747993
token_25_dim_147,Dimension 147,-0.048689909279346466
token_25_dim_148,Dimension 148,-0.0600842647254467
token_25_dim_149,Dimension 149,-0.135017529129982
token_25_dim_150,Dimension 150,0.05250091850757599
token_25_dim_151,Dimension 151,0.13368439674377441
token_25_dim_152,Dimension 152,0.025745760649442673
token_25_dim_153,Dimension 153,-0.036826349794864655
token_25_dim_154,Dimension 154,0.2880401313304901
token_25_dim_155,Dimension 155,-0.1432795226573944
token_25_dim_156,Dimension 156,-0.018652159720659256
token_25_dim_157,Dimension 157,-0.07961799204349518
token_25_dim_158,Dimension 158,-0.01625332236289978
token_25_dim_159,Dimension 159,0.20715218782424927
token_25_dim_160,Dimension 160,-0.06088484078645706
token_25_dim_161,Dimension 161,-0.24814729392528534
token_25_dim_162,Dimension 162,-0.214865043759346
token_25_dim_163,Dimension 163,0.016396380960941315
token_25_dim_164,Dimension 164,-0.3507293164730072
token_25_dim_165,Dimension 165,0.04471603408455849
token_25_dim_166,Dimension 166,-0.09328395128250122
token_25_dim_167,Dimension 167,-0.0497831366956234
token_25_dim_168,Dimension 168,0.11931867897510529
token_25_dim_169,Dimension 169,0.13472776114940643
token_25_dim_170,Dimension 170,-0.0805257260799408
token_25_dim_171,Dimension 171,-0.04590432345867157
token_25_dim_172,Dimension 172,0.16979889571666718
token_25_dim_173,Dimension 173,-0.1588931530714035
token_25_dim_174,Dimension 174,0.17298249900341034
token_25_dim_175,Dimension 175,-0.05849529430270195
token_25_dim_176,Dimension 176,-0.07084343582391739
token_25_dim_177,Dimension 177,-0.016194898635149002
token_25_dim_178,Dimension 178,-0.08036520332098007
token_25_dim_179,Dimension 179,0.09900687634944916
token_25_dim_180,Dimension 180,0.09133321046829224
token_25_dim_181,Dimension 181,-0.07581953704357147
token_25_dim_182,Dimension 182,-0.0900181382894516
token_25_dim_183,Dimension 183,0.03113206848502159
token_25_dim_184,Dimension 184,-0.025341182947158813
token_25_dim_185,Dimension 185,-0.46496760845184326
token_25_dim_186,Dimension 186,0.01442631334066391
token_25_dim_187,Dimension 187,-0.15285924077033997
token_25_dim_188,Dimension 188,-0.008794927038252354
token_25_dim_189,Dimension 189,-0.10143934935331345
token_25_dim_190,Dimension 190,-0.10159161686897278
token_25_dim_191,Dimension 191,-0.0863499641418457
token_25_dim_192,Dimension 192,-0.22159528732299805
token_25_dim_193,Dimension 193,0.07924466580152512
token_25_dim_194,Dimension 194,-0.41099095344543457
token_25_dim_195,Dimension 195,-0.006669372320175171
token_25_dim_196,Dimension 196,0.02238801121711731
token_25_dim_197,Dimension 197,0.023218408226966858
token_25_dim_198,Dimension 198,0.09943412244319916
token_25_dim_199,Dimension 199,0.19054976105690002
token_25_dim_200,Dimension 200,-0.1391405165195465
token_25_dim_201,Dimension 201,0.1613236963748932
token_25_dim_202,Dimension 202,0.21931344270706177
token_25_dim_203,Dimension 203,0.03107227198779583
token_25_dim_204,Dimension 204,-0.0889454036951065
token_25_dim_205,Dimension 205,0.02615845575928688
token_25_dim_206,Dimension 206,0.003100058063864708
token_25_dim_207,Dimension 207,0.06317125260829926
token_25_dim_208,Dimension 208,-0.05119924619793892
token_25_dim_209,Dimension 209,0.17849604785442352
token_25_dim_210,Dimension 210,-0.046273939311504364
token_25_dim_211,Dimension 211,0.21673734486103058
token_25_dim_212,Dimension 212,0.11799442768096924
token_25_dim_213,Dimension 213,-0.02306102216243744
token_25_dim_214,Dimension 214,0.09036038815975189
token_25_dim_215,Dimension 215,0.07952286303043365
token_25_dim_216,Dimension 216,-0.5945775508880615
token_25_dim_217,Dimension 217,0.139695942401886
token_25_dim_218,Dimension 218,0.18358638882637024
token_25_dim_219,Dimension 219,-0.018663808703422546
token_25_dim_220,Dimension 220,0.3214834928512573
token_25_dim_221,Dimension 221,0.054660387337207794
token_25_dim_222,Dimension 222,-0.06007317453622818
token_25_dim_223,Dimension 223,-0.06584171950817108
token_25_dim_224,Dimension 224,-0.14364442229270935
token_25_dim_225,Dimension 225,-0.02960025519132614
token_25_dim_226,Dimension 226,-0.38497480750083923
token_25_dim_227,Dimension 227,0.013137776404619217
token_25_dim_228,Dimension 228,-0.15555226802825928
token_25_dim_229,Dimension 229,-0.021420687437057495
token_25_dim_230,Dimension 230,-0.15907065570354462
token_25_dim_231,Dimension 231,0.2539648413658142
token_25_dim_232,Dimension 232,-0.02734987437725067
token_25_dim_233,Dimension 233,0.0973789170384407
token_25_dim_234,Dimension 234,0.5289668440818787
token_25_dim_235,Dimension 235,0.12636850774288177
token_25_dim_236,Dimension 236,0.05424610525369644
token_25_dim_237,Dimension 237,-0.28605782985687256
token_25_dim_238,Dimension 238,0.0661914199590683
token_25_dim_239,Dimension 239,-0.05088133364915848
token_25_dim_240,Dimension 240,0.06963086128234863
token_25_dim_241,Dimension 241,-0.05322825908660889
token_25_dim_242,Dimension 242,0.0042860135436058044
token_25_dim_243,Dimension 243,-0.23987916111946106
token_25_dim_244,Dimension 244,0.27253538370132446
token_25_dim_245,Dimension 245,-0.0071612754836678505
token_25_dim_246,Dimension 246,0.005023864097893238
token_25_dim_247,Dimension 247,0.24974098801612854
token_25_dim_248,Dimension 248,0.2693460285663605
token_25_dim_249,Dimension 249,0.057000406086444855
token_25_dim_250,Dimension 250,0.025424771010875702
token_25_dim_251,Dimension 251,0.0644213929772377
token_25_dim_252,Dimension 252,0.1815119981765747
token_25_dim_253,Dimension 253,0.359973281621933
token_25_dim_254,Dimension 254,0.06953562051057816
token_25_dim_255,Dimension 255,-0.43314307928085327
token_26,Token: </s>,Contribution to sum
token_26_dim_0,Dimension 0,0.3506002724170685
token_26_dim_1,Dimension 1,-0.14520633220672607
token_26_dim_2,Dimension 2,-0.14608639478683472
token_26_dim_3,Dimension 3,-0.02267008274793625
token_26_dim_4,Dimension 4,-0.03919181972742081
token_26_dim_5,Dimension 5,-0.008653320372104645
token_26_dim_6,Dimension 6,0.15038564801216125
token_26_dim_7,Dimension 7,0.041682951152324677
token_26_dim_8,Dimension 8,0.05347929149866104
token_26_dim_9,Dimension 9,-0.15445812046527863
token_26_dim_10,Dimension 10,0.03146566450595856
token_26_dim_11,Dimension 11,-0.17708858847618103
token_26_dim_12,Dimension 12,0.1988508403301239
token_26_dim_13,Dimension 13,-0.10906116664409637
token_26_dim_14,Dimension 14,-0.11729603260755539
token_26_dim_15,Dimension 15,0.12241362780332565
token_26_dim_16,Dimension 16,0.16901347041130066
token_26_dim_17,Dimension 17,-0.2077694833278656
token_26_dim_18,Dimension 18,-0.12517976760864258
token_26_dim_19,Dimension 19,0.10744119435548782
token_26_dim_20,Dimension 20,0.04141294211149216
token_26_dim_21,Dimension 21,-0.12926991283893585
token_26_dim_22,Dimension 22,0.15043139457702637
token_26_dim_23,Dimension 23,-0.009947828948497772
token_26_dim_24,Dimension 24,-0.06663688272237778
token_26_dim_25,Dimension 25,0.19961267709732056
token_26_dim_26,Dimension 26,0.1444811224937439
token_26_dim_27,Dimension 27,0.020230645313858986
token_26_dim_28,Dimension 28,-0.0781698226928711
token_26_dim_29,Dimension 29,0.03850966691970825
token_26_dim_30,Dimension 30,-0.13115644454956055
token_26_dim_31,Dimension 31,-0.10226518660783768
token_26_dim_32,Dimension 32,-0.18392901122570038
token_26_dim_33,Dimension 33,0.11400459706783295
token_26_dim_34,Dimension 34,-0.09599240124225616
token_26_dim_35,Dimension 35,0.31848573684692383
token_26_dim_36,Dimension 36,-0.2181117832660675
token_26_dim_37,Dimension 37,0.06558473408222198
token_26_dim_38,Dimension 38,0.03749726712703705
token_26_dim_39,Dimension 39,0.15209779143333435
token_26_dim_40,Dimension 40,0.08541930466890335
token_26_dim_41,Dimension 41,0.3299611210823059
token_26_dim_42,Dimension 42,-0.07485537976026535
token_26_dim_43,Dimension 43,-0.019509226083755493
token_26_dim_44,Dimension 44,-0.08272001147270203
token_26_dim_45,Dimension 45,-0.08549670875072479
token_26_dim_46,Dimension 46,-0.015963278710842133
token_26_dim_47,Dimension 47,0.09457136690616608
token_26_dim_48,Dimension 48,-0.11469731479883194
token_26_dim_49,Dimension 49,-0.052031129598617554
token_26_dim_50,Dimension 50,0.060944005846977234
token_26_dim_51,Dimension 51,0.023207012563943863
token_26_dim_52,Dimension 52,-0.11813928931951523
token_26_dim_53,Dimension 53,0.08602314442396164
token_26_dim_54,Dimension 54,-0.21333451569080353
token_26_dim_55,Dimension 55,0.06100344657897949
token_26_dim_56,Dimension 56,-0.0917956754565239
token_26_dim_57,Dimension 57,0.012438606470823288
token_26_dim_58,Dimension 58,-0.051648177206516266
token_26_dim_59,Dimension 59,-0.09652590751647949
token_26_dim_60,Dimension 60,0.09395022690296173
token_26_dim_61,Dimension 61,-0.013623293489217758
token_26_dim_62,Dimension 62,0.01634935289621353
token_26_dim_63,Dimension 63,0.01751811057329178
token_26_dim_64,Dimension 64,-0.13475820422172546
token_26_dim_65,Dimension 65,0.23315933346748352
token_26_dim_66,Dimension 66,-0.05957736447453499
token_26_dim_67,Dimension 67,0.07289579510688782
token_26_dim_68,Dimension 68,-0.08530811220407486
token_26_dim_69,Dimension 69,-0.044235847890377045
token_26_dim_70,Dimension 70,-0.08372580260038376
token_26_dim_71,Dimension 71,-0.029286857694387436
token_26_dim_72,Dimension 72,0.33182790875434875
token_26_dim_73,Dimension 73,-0.0501454621553421
token_26_dim_74,Dimension 74,0.07904860377311707
token_26_dim_75,Dimension 75,-0.03344717621803284
token_26_dim_76,Dimension 76,-0.45535412430763245
token_26_dim_77,Dimension 77,-0.021953338757157326
token_26_dim_78,Dimension 78,-0.09670083224773407
token_26_dim_79,Dimension 79,-0.017997507005929947
token_26_dim_80,Dimension 80,-0.049227867275476456
token_26_dim_81,Dimension 81,-0.17496711015701294
token_26_dim_82,Dimension 82,-0.1944751888513565
token_26_dim_83,Dimension 83,0.025121517479419708
token_26_dim_84,Dimension 84,-0.03300078213214874
token_26_dim_85,Dimension 85,-0.275703102350235
token_26_dim_86,Dimension 86,-0.03324218839406967
token_26_dim_87,Dimension 87,-0.06697456538677216
token_26_dim_88,Dimension 88,0.12007813155651093
token_26_dim_89,Dimension 89,-0.020433105528354645
token_26_dim_90,Dimension 90,0.046455904841423035
token_26_dim_91,Dimension 91,0.014697610400617123
token_26_dim_92,Dimension 92,0.014637872576713562
token_26_dim_93,Dimension 93,0.027041038498282433
token_26_dim_94,Dimension 94,0.08101033419370651
token_26_dim_95,Dimension 95,0.11018738895654678
token_26_dim_96,Dimension 96,0.04904425889253616
token_26_dim_97,Dimension 97,-0.06575122475624084
token_26_dim_98,Dimension 98,-0.15446457266807556
token_26_dim_99,Dimension 99,-0.35931581258773804
token_26_dim_100,Dimension 100,-0.015259579755365849
token_26_dim_101,Dimension 101,-0.07710063457489014
token_26_dim_102,Dimension 102,0.10951872915029526
token_26_dim_103,Dimension 103,0.11638639122247696
token_26_dim_104,Dimension 104,0.14244981110095978
token_26_dim_105,Dimension 105,-0.0543685257434845
token_26_dim_106,Dimension 106,-0.028412040323019028
token_26_dim_107,Dimension 107,0.14156106114387512
token_26_dim_108,Dimension 108,-0.13147810101509094
